id,funded_amount,currency,term_in_months
1165936,75.0,NGN,15.0
1255030,400.0,PKR,14.0
991511,300.0,TZS,9.0
825113,675.0,PHP,8.0
1282624,100.0,KES,8.0
1097234,275.0,PHP,8.0
1111177,1700.0,EGP,14.0
1111780,300.0,KES,8.0
793526,200.0,KHR,13.0
708112,1500.0,USD,26.0
1260919,100.0,KHR,8.0
799729,300.0,XOF,8.0
860780,700.0,UGX,12.0
685362,1250.0,INR,43.0
921390,950.0,VND,26.0
1285032,425.0,PHP,8.0
1317694,2125.0,KHR,11.0
874184,650.0,GTQ,20.0
891735,425.0,PYG,15.0
990008,175.0,PHP,8.0
942023,1250.0,IDR,8.0
797366,850.0,USD,14.0
873061,325.0,PHP,9.0
743804,650.0,MZN,19.0
1107331,200.0,WST,14.0
912056,225.0,KES,13.0
887690,900.0,PHP,7.0
896524,500.0,USD,13.0
881902,1450.0,AZN,14.0
1182443,150.0,UGX,8.0
826847,100.0,KES,8.0
763934,250.0,KES,11.0
800814,1850.0,IDR,8.0
659572,700.0,NIO,14.0
847055,475.0,PHP,11.0
1303504,300.0,KES,14.0
1024715,150.0,KES,8.0
703956,575.0,KGS,14.0
729977,275.0,PHP,11.0
918680,1125.0,PHP,7.0
994257,75.0,PHP,12.0
1012247,150.0,INR,43.0
984655,4700.0,PEN,7.0
1137981,225.0,PHP,8.0
1286541,250.0,PHP,14.0
661229,1075.0,MNT,26.0
1285098,225.0,PHP,11.0
931647,600.0,KES,14.0
1266247,2000.0,USD,18.0
826248,300.0,UGX,12.0
738504,300.0,KES,13.0
814568,175.0,PHP,9.0
832060,725.0,UGX,8.0
900279,650.0,UGX,8.0
692926,275.0,PHP,11.0
1031674,400.0,KES,14.0
729687,275.0,PHP,10.0
1138084,200.0,KES,8.0
1044179,500.0,XOF,5.0
940215,200.0,USD,12.0
1011907,500.0,USD,14.0
1112515,650.0,PHP,7.0
1030932,800.0,USD,14.0
785823,250.0,INR,43.0
844567,225.0,COP,14.0
836026,1500.0,USD,27.0
911846,275.0,PHP,7.0
1275721,350.0,UGX,8.0
1334446,50.0,VND,20.0
1289967,375.0,TJS,26.0
1135700,250.0,KHR,8.0
885877,350.0,PHP,7.0
874573,375.0,VND,20.0
1234059,125.0,PHP,14.0
691282,500.0,KES,15.0
934624,125.0,PHP,8.0
1077518,425.0,COP,18.0
845880,550.0,MGA,12.0
665809,1900.0,AZN,20.0
880837,225.0,TZS,8.0
1320130,625.0,PHP,8.0
1294615,225.0,PHP,8.0
1271678,1050.0,COP,26.0
1171313,325.0,JOD,21.0
1118832,225.0,PHP,8.0
747027,375.0,COP,17.0
734399,175.0,USD,14.0
788343,1000.0,USD,14.0
1000265,500.0,USD,14.0
1039941,400.0,PKR,14.0
720261,650.0,XOF,12.0
1008650,500.0,PKR,11.0
710389,525.0,TJS,12.0
782169,4000.0,USD,39.0
1198896,350.0,PHP,8.0
1255155,400.0,PHP,8.0
699537,250.0,PHP,13.0
1066703,475.0,PEN,6.0
712052,125.0,KES,27.0
738622,275.0,NIO,15.0
1266672,450.0,HNL,13.0
992890,675.0,KGS,14.0
1047089,200.0,KHR,8.0
800090,325.0,PHP,13.0
1026838,1500.0,USD,13.0
1057581,600.0,USD,20.0
872620,1625.0,USD,7.0
1122692,325.0,TZS,8.0
716684,575.0,KES,14.0
685038,225.0,PHP,10.0
1200060,1100.0,USD,26.0
864237,225.0,KES,13.0
720407,275.0,PHP,8.0
892959,325.0,PEN,8.0
1014679,675.0,LAK,10.0
703476,1275.0,XOF,7.0
910350,425.0,PYG,15.0
1012743,775.0,PYG,15.0
776076,275.0,PHP,11.0
687684,525.0,COP,14.0
1291491,175.0,PHP,13.0
794099,1450.0,XOF,7.0
760195,675.0,KES,26.0
1120338,1275.0,KHR,14.0
1099692,75.0,PHP,6.0
910186,300.0,USD,15.0
1109157,225.0,PHP,12.0
1110025,2450.0,PYG,5.0
1014735,550.0,EUR,14.0
654528,500.0,USD,8.0
875293,250.0,PHP,8.0
873513,575.0,PHP,8.0
1150781,175.0,KHR,8.0
1176818,1825.0,GHS,8.0
1273253,250.0,COP,15.0
661225,275.0,PHP,6.0
1127863,750.0,GTQ,8.0
1164805,1100.0,USD,38.0
992715,2025.0,VND,17.0
1144316,775.0,TJS,14.0
681684,725.0,KHR,14.0
1147440,875.0,PHP,7.0
1174017,900.0,USD,28.0
841291,125.0,KES,8.0
1248563,525.0,TJS,20.0
1282817,150.0,MXN,3.0
1258181,200.0,USD,14.0
844308,425.0,USD,8.0
1076096,175.0,NGN,19.0
717593,150.0,NIO,15.0
1266691,350.0,USD,14.0
947362,350.0,COP,15.0
1244537,175.0,KHR,8.0
1051839,150.0,PHP,10.0
974191,475.0,HNL,21.0
1240213,200.0,PYG,14.0
996653,425.0,KES,2.0
1056782,300.0,USD,14.0
1155783,350.0,NGN,15.0
881829,650.0,KES,14.0
1164638,3325.0,PEN,8.0
825226,125.0,PHP,8.0
1323532,50.0,KES,14.0
803317,200.0,PHP,8.0
828390,1000.0,USD,14.0
854558,5400.0,BOB,9.0
1291752,950.0,PEN,6.0
1224917,475.0,KES,11.0
1019844,600.0,UGX,14.0
807935,650.0,USD,17.0
1148659,300.0,KES,14.0
758760,525.0,RWF,6.0
1211387,250.0,USD,21.0
819659,1050.0,IDR,14.0
1092144,50.0,PHP,8.0
1060967,1525.0,TJS,11.0
670317,300.0,USD,7.0
695475,625.0,TJS,14.0
1043087,800.0,KES,14.0
862957,550.0,COP,15.0
1128827,225.0,PHP,14.0
946723,550.0,PHP,8.0
1210769,525.0,IDR,37.0
991425,750.0,TJS,14.0
1223473,1975.0,KHR,14.0
1085173,125.0,KES,3.0
1146399,1425.0,JOD,23.0
1048704,675.0,VND,20.0
1220195,1050.0,COP,26.0
1216859,875.0,USD,14.0
992449,1450.0,GTQ,14.0
922643,550.0,TJS,38.0
1109011,5000.0,USD,24.0
987463,875.0,USD,7.0
1276917,250.0,USD,20.0
1176675,1900.0,GHS,8.0
1295942,1000.0,KHR,19.0
1082758,125.0,KES,3.0
1193646,250.0,PHP,12.0
1118184,300.0,PKR,14.0
1031076,500.0,USD,15.0
1222254,300.0,KES,14.0
831951,1350.0,USD,72.0
1319374,1025.0,PHP,8.0
1258259,250.0,USD,14.0
1200585,200.0,TJS,14.0
1309803,500.0,PKR,14.0
708219,600.0,USD,17.0
1150825,425.0,PHP,9.0
1313884,275.0,PHP,8.0
855861,575.0,PHP,8.0
1221644,1900.0,RWF,8.0
1242386,50.0,KES,8.0
1107757,275.0,PHP,7.0
680841,750.0,USD,21.0
815161,400.0,NIO,14.0
1242501,2525.0,XOF,6.0
848685,250.0,COP,13.0
686932,400.0,PHP,8.0
834141,775.0,MZN,10.0
729573,575.0,PHP,8.0
1043258,500.0,GHS,8.0
1061620,875.0,PHP,13.0
686054,2500.0,USD,27.0
664076,1600.0,PEN,6.0
1218525,125.0,PHP,7.0
1245662,1000.0,KHR,20.0
921335,1425.0,TZS,9.0
1072433,100.0,KES,8.0
817626,625.0,KES,11.0
826845,850.0,PKR,12.0
913894,325.0,USD,8.0
1171767,1775.0,KHR,14.0
661841,450.0,USD,26.0
998149,575.0,USD,11.0
1044679,225.0,PHP,8.0
1112184,500.0,MZN,17.0
677025,350.0,KES,14.0
903277,275.0,KES,13.0
857106,275.0,PHP,13.0
933812,650.0,USD,27.0
1237483,225.0,PHP,8.0
842942,1000.0,USD,27.0
1223848,500.0,XOF,6.0
853459,450.0,KES,14.0
1008441,1025.0,USD,14.0
656492,1350.0,PHP,25.0
1095436,150.0,KES,14.0
1242850,300.0,PKR,14.0
999867,1400.0,USD,14.0
892034,275.0,KES,13.0
683429,975.0,NIO,20.0
1058765,275.0,KHR,8.0
1037130,200.0,KES,8.0
835686,725.0,GTQ,20.0
683384,200.0,COP,4.0
996652,600.0,KES,11.0
675636,275.0,XOF,6.0
687187,125.0,LRD,12.0
970541,175.0,XOF,8.0
1315553,25.0,XAF,10.0
1227755,1475.0,GTQ,14.0
672883,1000.0,USD,27.0
745140,1150.0,UGX,14.0
660650,325.0,GTQ,8.0
932516,750.0,BOB,17.0
1330113,0.0,VND,20.0
915631,1000.0,KHR,20.0
1083655,125.0,KES,3.0
1218991,1125.0,VND,20.0
974844,475.0,COP,20.0
931710,50.0,KES,8.0
821240,325.0,NIO,20.0
916004,2825.0,KHR,20.0
1313128,500.0,KES,8.0
863383,475.0,KGS,14.0
1138059,2000.0,USD,39.0
755062,725.0,PEN,15.0
991507,1000.0,USD,14.0
702537,300.0,XOF,23.0
853726,450.0,KES,11.0
866154,1400.0,KHR,20.0
1263932,250.0,INR,14.0
1019388,2250.0,EUR,32.0
1310313,275.0,XOF,9.0
1139254,900.0,VND,20.0
750616,3000.0,USD,12.0
1173492,1500.0,USD,18.0
1233693,525.0,TJS,20.0
1117761,475.0,PHP,8.0
792237,325.0,PHP,8.0
893623,275.0,KES,13.0
717994,3725.0,USD,6.0
701157,300.0,SLL,7.0
1291715,1550.0,PEN,6.0
882563,675.0,EGP,14.0
1014477,325.0,PHP,8.0
883337,400.0,USD,14.0
1227215,75.0,PHP,8.0
811640,525.0,KHR,14.0
764751,1150.0,PHP,8.0
706447,825.0,USD,13.0
837419,300.0,UGX,10.0
1072020,200.0,HNL,10.0
1297174,850.0,MWK,14.0
951870,850.0,COP,27.0
847989,475.0,PHP,15.0
909640,500.0,USD,14.0
1332982,75.0,KES,8.0
990422,500.0,USD,14.0
1037171,450.0,MGA,10.0
913297,1000.0,USD,11.0
958315,200.0,PHP,8.0
1319452,225.0,PHP,14.0
1163818,275.0,TJS,14.0
712906,1575.0,GHS,7.0
892417,350.0,PHP,8.0
1317230,1950.0,GHS,12.0
740544,500.0,USD,14.0
1015333,1500.0,USD,9.0
969058,1425.0,JOD,21.0
1209942,1350.0,PEN,8.0
1013308,200.0,KHR,8.0
846413,475.0,KES,16.0
916569,325.0,COP,15.0
1252329,1225.0,PEN,7.0
1266973,300.0,PHP,8.0
1296411,1800.0,KHR,26.0
913508,475.0,TZS,14.0
786807,1000.0,USD,17.0
1025775,2600.0,USD,38.0
1222922,2000.0,USD,53.0
1075185,75.0,NGN,19.0
1266420,1500.0,USD,38.0
1164433,325.0,PHP,13.0
795621,700.0,USD,9.0
761310,800.0,USD,14.0
686797,400.0,USD,14.0
708310,100.0,PHP,8.0
1141241,150.0,PHP,14.0
1202693,150.0,UGX,8.0
1254430,125.0,PHP,8.0
1258613,925.0,VND,26.0
673369,250.0,KES,14.0
1262900,300.0,KES,14.0
1095596,600.0,MZN,20.0
1295546,250.0,TJS,14.0
1308760,325.0,PHP,8.0
660988,250.0,KES,8.0
912015,375.0,RWF,7.0
1104089,300.0,KES,8.0
900010,700.0,KHR,14.0
1092324,100.0,NGN,19.0
681483,450.0,PHP,5.0
766960,1500.0,USD,20.0
1140646,250.0,PHP,8.0
1292322,225.0,PHP,11.0
1184197,525.0,TJS,20.0
1110368,75.0,KES,26.0
728710,75.0,NGN,18.0
1112722,700.0,UGX,6.0
662411,2275.0,COP,27.0
1196278,1500.0,USD,39.0
869008,950.0,KGS,20.0
1052246,850.0,AMD,26.0
903733,350.0,PHP,8.0
660339,825.0,KHR,14.0
1055817,550.0,LBP,12.0
1004215,300.0,COP,15.0
718921,600.0,PHP,13.0
659397,400.0,PKR,14.0
1081638,125.0,KES,3.0
1161640,1500.0,USD,28.0
975377,475.0,PKR,14.0
1271325,250.0,NGN,22.0
1109193,400.0,PKR,14.0
1159810,325.0,NIO,13.0
1142129,400.0,WST,14.0
881328,450.0,PHP,8.0
895424,525.0,KES,13.0
1285853,1225.0,USD,8.0
884438,675.0,PHP,14.0
674576,550.0,EUR,14.0
1130877,1000.0,USD,20.0
1004399,400.0,PHP,8.0
1025644,400.0,KES,14.0
1014421,700.0,USD,26.0
813398,450.0,KES,8.0
901618,225.0,PHP,7.0
1118848,1525.0,KHR,14.0
872928,500.0,PKR,11.0
726469,3400.0,SLL,12.0
1299646,475.0,PHP,8.0
1082544,250.0,KES,5.0
1016606,500.0,PKR,12.0
693511,1825.0,INR,43.0
1302916,100.0,KHR,8.0
1295015,400.0,KES,14.0
720756,300.0,PEN,14.0
1240284,1025.0,PHP,8.0
1199285,1100.0,USD,67.0
827829,550.0,XOF,6.0
1210243,275.0,PHP,8.0
884740,275.0,KES,12.0
1327832,100.0,KHR,8.0
1119035,300.0,KES,14.0
1025552,600.0,UGX,12.0
816488,200.0,KHR,8.0
1177867,300.0,KES,13.0
945017,225.0,KHR,14.0
824196,575.0,PHP,8.0
1037861,800.0,KES,20.0
736227,400.0,USD,14.0
1049923,200.0,KHR,8.0
1129183,800.0,USD,19.0
863388,1575.0,KGS,20.0
1016453,225.0,PHP,8.0
707030,225.0,HNL,14.0
1254194,125.0,KHR,8.0
1216950,2175.0,KGS,14.0
1113633,2075.0,MXN,7.0
1177103,1500.0,USD,27.0
874324,1600.0,VND,14.0
949113,225.0,PHP,7.0
1126548,225.0,PHP,11.0
873941,425.0,XOF,5.0
682272,225.0,PHP,61.0
813548,1100.0,UGX,11.0
713790,4900.0,GTQ,14.0
1136627,650.0,PHP,8.0
1180296,1100.0,EUR,20.0
1023280,125.0,PHP,8.0
1326684,50.0,NGN,21.0
1286352,325.0,PHP,26.0
999430,525.0,PHP,10.0
1037738,625.0,PHP,14.0
1041896,300.0,USD,12.0
1279047,1000.0,USD,14.0
1026032,1350.0,COP,20.0
863155,125.0,PHP,8.0
1312587,200.0,NGN,21.0
666338,325.0,XAF,20.0
822297,625.0,PHP,8.0
894920,175.0,PHP,7.0
659140,4550.0,PYG,6.0
765849,125.0,UGX,6.0
1270843,175.0,KHR,8.0
1314275,375.0,PHP,8.0
981762,875.0,USD,7.0
1297864,625.0,PHP,8.0
1100898,625.0,PEN,8.0
1011308,1125.0,PYG,14.0
1179791,700.0,NIO,8.0
917551,2325.0,UGX,9.0
683222,450.0,PHP,10.0
790787,450.0,UGX,9.0
661918,750.0,JOD,18.0
657031,225.0,PHP,8.0
1167164,425.0,PHP,8.0
1252657,150.0,PHP,8.0
653328,125.0,LRD,11.0
1280472,325.0,PHP,14.0
759914,275.0,PHP,7.0
687121,200.0,PHP,8.0
1059178,4825.0,PEN,6.0
1004480,375.0,KES,11.0
991940,1075.0,PHP,14.0
1223478,1000.0,KHR,14.0
1261519,350.0,KES,14.0
1140996,950.0,PYG,15.0
668701,225.0,PHP,8.0
1062689,1525.0,UGX,14.0
1116258,275.0,TJS,14.0
1270629,525.0,COP,12.0
846936,600.0,PHP,14.0
1198623,675.0,NGN,15.0
902593,1575.0,UGX,18.0
735384,250.0,PHP,60.0
738739,400.0,USD,14.0
661295,475.0,PKR,11.0
986835,6375.0,USD,6.0
886269,300.0,NGN,14.0
948325,350.0,KES,14.0
983839,50.0,GHS,10.0
1027749,1425.0,USD,7.0
972342,475.0,PKR,11.0
917568,425.0,PHP,14.0
1003705,175.0,PHP,8.0
696331,725.0,BOB,20.0
1244857,175.0,XOF,7.0
1266225,4300.0,RWF,6.0
933006,1300.0,EGP,14.0
1219034,75.0,KES,8.0
1047180,550.0,PHP,5.0
1193266,200.0,KES,14.0
1225384,4900.0,PYG,6.0
1036469,850.0,KES,11.0
1229297,575.0,USD,26.0
795296,275.0,PHP,12.0
1073195,350.0,PHP,8.0
862674,850.0,AMD,20.0
1283593,625.0,AMD,26.0
1043924,550.0,IDR,25.0
739425,1175.0,SLL,10.0
678876,350.0,PHP,10.0
815173,1125.0,PHP,14.0
1186517,500.0,KES,8.0
731736,1700.0,USD,13.0
678449,425.0,PHP,10.0
831225,350.0,UGX,12.0
736823,275.0,PHP,8.0
1183407,225.0,PHP,8.0
905816,125.0,UGX,8.0
1151619,350.0,KES,14.0
1074024,375.0,USD,13.0
1150064,325.0,PHP,9.0
1139180,350.0,COP,18.0
959598,500.0,KHR,13.0
1105708,325.0,PEN,14.0
914050,450.0,PHP,6.0
1009957,650.0,USD,38.0
1249046,100.0,KHR,8.0
819430,400.0,WST,14.0
1089238,125.0,KES,3.0
1048615,275.0,PHP,8.0
932471,100.0,KES,8.0
938362,50.0,USD,14.0
976174,175.0,PHP,8.0
958509,500.0,KES,14.0
1203375,550.0,EGP,14.0
1120400,550.0,PHP,8.0
1112488,175.0,PHP,7.0
676851,750.0,JOD,15.0
1039699,950.0,USD,26.0
765755,375.0,TRY,8.0
1072176,2425.0,PEN,6.0
698714,1075.0,XOF,14.0
758459,800.0,USD,14.0
1173211,225.0,TJS,14.0
796056,125.0,PHP,8.0
1072345,325.0,PHP,7.0
1292996,325.0,PHP,7.0
918487,250.0,KES,12.0
1237715,125.0,KHR,8.0
1296604,375.0,KES,14.0
1320411,175.0,TZS,8.0
1278865,1500.0,USD,27.0
1256453,200.0,PHP,8.0
1058217,300.0,PKR,14.0
1268620,575.0,JOD,18.0
668699,250.0,PHP,8.0
1009250,200.0,PHP,12.0
817317,800.0,USD,74.0
937056,1575.0,PYG,15.0
658339,275.0,PHP,7.0
1122373,225.0,PHP,8.0
1295144,1300.0,USD,8.0
1243035,175.0,KHR,8.0
1055112,1975.0,MXN,7.0
1077892,225.0,PHP,7.0
926712,1500.0,USD,20.0
673316,225.0,PHP,12.0
1266035,500.0,KHR,26.0
1327754,1000.0,PYG,15.0
1126961,125.0,PHP,14.0
895610,275.0,KES,12.0
933615,3150.0,PYG,5.0
1269938,325.0,TJS,14.0
1087869,5000.0,USD,42.0
704316,1050.0,COP,27.0
1121662,625.0,PEN,14.0
872954,500.0,VND,26.0
1246899,225.0,VND,14.0
1195656,1875.0,SLL,8.0
1161953,300.0,PHP,11.0
1086817,475.0,KES,10.0
1113511,4600.0,GTQ,12.0
666808,200.0,INR,43.0
1334901,50.0,XOF,13.0
754544,3150.0,PEN,8.0
764800,575.0,PHP,20.0
1056859,125.0,PHP,9.0
739793,225.0,SLL,12.0
854371,175.0,PHP,10.0
800775,1275.0,USD,6.0
1056483,450.0,PKR,14.0
1305443,250.0,PHP,14.0
769815,650.0,WST,14.0
893579,575.0,TJS,14.0
864145,425.0,PHP,8.0
910482,400.0,PHP,11.0
1106097,300.0,PHP,14.0
1007350,325.0,PHP,8.0
986648,900.0,GEL,15.0
1302016,350.0,COP,14.0
859843,450.0,PHP,7.0
984534,550.0,LBP,12.0
1228218,100.0,KHR,8.0
895187,1400.0,PEN,8.0
1023174,75.0,TJS,7.0
1089935,225.0,KES,6.0
686775,1075.0,PEN,14.0
1055916,2275.0,SLL,8.0
850487,1125.0,USD,15.0
790372,125.0,KHR,8.0
988042,3375.0,PYG,5.0
1017575,300.0,KES,13.0
829756,225.0,USD,20.0
1019421,850.0,KES,11.0
653841,1500.0,BOB,26.0
917043,125.0,UGX,6.0
894685,450.0,PHP,11.0
773620,475.0,NIO,4.0
719189,2050.0,USD,8.0
1165035,325.0,PHP,9.0
899531,600.0,UGX,14.0
974938,150.0,PHP,8.0
1080462,375.0,KES,4.0
946465,3400.0,HTG,12.0
731669,175.0,SLL,11.0
1153729,1500.0,USD,27.0
1247406,300.0,PHP,11.0
925869,1050.0,XOF,10.0
1032752,2875.0,JOD,27.0
1018367,125.0,XOF,8.0
1034457,475.0,IDR,14.0
1301947,50.0,KES,8.0
721056,250.0,KES,8.0
1305838,675.0,XAF,11.0
1328763,300.0,AMD,30.0
816616,500.0,PKR,14.0
852756,500.0,PEN,14.0
833102,500.0,HNL,14.0
980880,1575.0,GEL,27.0
1044196,2450.0,PYG,8.0
915675,550.0,LBP,12.0
1169842,375.0,TZS,10.0
978221,850.0,AMD,20.0
1136048,400.0,KES,14.0
715758,2250.0,MNT,26.0
973869,125.0,PHP,8.0
973013,3875.0,ILS,32.0
1204545,550.0,PYG,15.0
1031324,325.0,PHP,8.0
1303725,2000.0,USD,18.0
670011,300.0,SLL,13.0
739178,125.0,KES,8.0
1268555,200.0,PHP,8.0
1107839,200.0,KES,14.0
1010162,625.0,KHR,14.0
790291,300.0,PKR,14.0
913978,325.0,PHP,14.0
878232,500.0,USD,14.0
707404,700.0,KHR,13.0
792186,350.0,PHP,11.0
935035,850.0,COP,27.0
1104953,950.0,KES,26.0
1254081,100.0,KHR,8.0
1044284,200.0,KHR,8.0
988251,400.0,PKR,14.0
1212536,125.0,PHP,9.0
747041,400.0,COP,14.0
1264712,200.0,PHP,14.0
1230627,1000.0,USD,14.0
1189928,350.0,PHP,11.0
1245083,5575.0,USD,50.0
1323613,100.0,KHR,8.0
908024,2850.0,USD,33.0
981062,300.0,USD,14.0
1090523,100.0,USD,36.0
1014631,3650.0,XOF,6.0
1163687,275.0,MZN,18.0
717117,250.0,PHP,8.0
942545,725.0,USD,38.0
1266663,1000.0,USD,20.0
949807,575.0,KES,26.0
1077872,3225.0,PYG,5.0
1175283,350.0,XOF,8.0
695845,1000.0,USD,6.0
685888,925.0,KGS,14.0
851160,900.0,KES,14.0
750712,650.0,PHP,8.0
995852,2400.0,ALL,50.0
868362,775.0,ALL,26.0
676957,250.0,KES,14.0
738126,3400.0,PYG,8.0
847417,525.0,XOF,8.0
1296055,350.0,PKR,14.0
790056,225.0,PHP,14.0
1172954,2375.0,MXN,8.0
995289,400.0,MGA,10.0
1317972,200.0,MMK,11.0
1258374,600.0,PHP,7.0
938322,550.0,USD,17.0
1157202,225.0,PHP,8.0
805565,1875.0,COP,21.0
833390,125.0,KHR,8.0
1255036,275.0,PKR,14.0
843208,300.0,PKR,11.0
1082641,250.0,KES,5.0
675016,600.0,KES,14.0
1030262,350.0,USD,14.0
710140,1875.0,COP,26.0
873368,225.0,USD,14.0
1001255,1125.0,LAK,7.0
1145713,325.0,NGN,15.0
1202233,800.0,USD,21.0
1310413,3275.0,MDL,38.0
1187503,100.0,USD,24.0
819173,900.0,USD,73.0
1161017,475.0,AMD,26.0
731098,425.0,PKR,14.0
813105,850.0,COP,14.0
1172455,525.0,COP,20.0
701649,675.0,PHP,6.0
843782,375.0,PHP,8.0
934815,1275.0,AMD,26.0
1036046,575.0,PHP,8.0
1040337,400.0,PHP,11.0
867792,525.0,RWF,6.0
1246713,1500.0,KHR,20.0
901682,275.0,KES,12.0
1116077,200.0,KES,14.0
1052759,2150.0,KGS,26.0
1196649,3750.0,GTQ,10.0
917796,375.0,UGX,8.0
716519,575.0,PHP,8.0
1043328,600.0,UGX,10.0
1028409,1000.0,USD,20.0
1286084,2800.0,PYG,6.0
1208558,700.0,MXN,21.0
820044,175.0,NGN,14.0
1228433,400.0,USD,14.0
674530,300.0,KES,14.0
1164840,650.0,TJS,14.0
657348,425.0,PHP,8.0
722113,200.0,SLL,11.0
955623,300.0,PHP,11.0
822972,2600.0,BOB,10.0
962892,500.0,COP,23.0
877824,125.0,PHP,8.0
806864,800.0,KES,11.0
683946,1600.0,XOF,8.0
1049655,625.0,XOF,6.0
1214698,250.0,PHP,8.0
945350,300.0,USD,14.0
752626,625.0,UGX,11.0
1159068,150.0,MGA,14.0
1017719,775.0,UGX,19.0
1146990,200.0,KES,14.0
1292039,150.0,PHP,13.0
1230729,150.0,KES,14.0
1324736,350.0,UGX,8.0
1161265,275.0,USD,26.0
938131,400.0,PHP,7.0
913130,175.0,PHP,7.0
737614,3125.0,USD,6.0
1308807,225.0,PHP,13.0
1180034,200.0,KES,8.0
931153,150.0,PHP,7.0
1098322,350.0,PHP,8.0
1116286,350.0,PKR,14.0
742800,475.0,PHP,14.0
961787,375.0,NIO,8.0
1027503,325.0,PHP,5.0
1201425,650.0,TJS,14.0
1154710,300.0,NGN,15.0
1071566,1475.0,AMD,26.0
1035585,150.0,PHP,8.0
665420,625.0,JOD,18.0
1295653,500.0,PKR,11.0
920253,1125.0,PHP,8.0
738285,1375.0,KES,20.0
1223841,300.0,KES,14.0
1128855,375.0,PHP,5.0
742690,275.0,PHP,8.0
698642,200.0,UGX,5.0
1082575,125.0,KES,3.0
1096956,225.0,PHP,13.0
1023028,2650.0,PYG,5.0
811584,125.0,PHP,8.0
1117553,3350.0,VND,20.0
843870,500.0,KHR,20.0
1039496,100.0,XOF,8.0
671204,725.0,PEN,6.0
1318533,200.0,KES,8.0
859201,50000.0,USD,8.0
1245193,600.0,USD,12.0
753705,425.0,PKR,14.0
1096954,225.0,PHP,13.0
927830,500.0,PKR,14.0
867109,600.0,INR,43.0
653216,2000.0,USD,39.0
1307774,4675.0,USD,6.0
654262,3525.0,XOF,8.0
1312907,1175.0,USD,23.0
1108873,200.0,USD,14.0
912230,2000.0,USD,26.0
757633,2150.0,USD,17.0
1063278,1075.0,USD,7.0
1122406,275.0,PHP,14.0
1128367,350.0,UGX,22.0
1001961,300.0,PKR,14.0
1161180,125.0,NGN,15.0
1087519,125.0,KES,3.0
732858,350.0,PHP,8.0
1233434,375.0,PHP,8.0
1104468,800.0,USD,14.0
1191090,525.0,PKR,14.0
1198252,125.0,PHP,8.0
1111904,1000.0,USD,21.0
1241154,350.0,COP,8.0
687152,2700.0,INR,43.0
1197976,100.0,KHR,8.0
843930,300.0,PKR,11.0
867359,1500.0,USD,20.0
1118498,250.0,COP,14.0
1047139,100.0,KHR,8.0
655767,125.0,LRD,11.0
1164564,350.0,COP,15.0
881952,225.0,KHR,8.0
1153079,4925.0,PEN,6.0
856226,150.0,KHR,8.0
1046924,1175.0,MXN,14.0
1035586,500.0,KES,11.0
1287962,625.0,PEN,8.0
998008,350.0,PHP,8.0
661006,4300.0,ILS,33.0
1254307,300.0,PHP,8.0
1144590,600.0,PHP,7.0
833412,250.0,PHP,8.0
1090980,25.0,USD,36.0
1292614,175.0,MGA,7.0
1256150,2500.0,USD,6.0
736603,950.0,XOF,7.0
1308330,400.0,KHR,26.0
790162,500.0,VND,26.0
1261964,1025.0,USD,17.0
1161054,500.0,EUR,22.0
1227304,325.0,PHP,8.0
916461,300.0,KES,14.0
1066423,325.0,TJS,14.0
1213450,400.0,PKR,12.0
905693,250.0,PKR,11.0
997110,225.0,PHP,12.0
1065275,225.0,VND,14.0
1142470,775.0,TZS,8.0
1135516,650.0,PHP,14.0
723386,250.0,KES,5.0
1099615,1250.0,PEN,8.0
853626,575.0,INR,43.0
910376,775.0,MXN,8.0
971580,1500.0,BOB,26.0
998885,225.0,PHP,12.0
1250084,550.0,PHP,26.0
1056686,325.0,PEN,14.0
855614,250.0,PHP,11.0
1027629,750.0,USD,15.0
1213714,600.0,USD,14.0
1147520,2000.0,USD,28.0
803611,1250.0,WST,14.0
1113056,150.0,PHP,7.0
1226933,3025.0,XOF,8.0
972508,375.0,NGN,14.0
692619,750.0,MNT,18.0
762881,625.0,KES,14.0
945447,1025.0,PYG,14.0
1019713,125.0,KHR,8.0
1199736,450.0,INR,14.0
1236840,125.0,PHP,8.0
853963,175.0,PHP,11.0
1142338,125.0,PHP,13.0
1036954,325.0,PHP,8.0
1312813,425.0,PHP,7.0
1187846,250.0,KES,11.0
703098,875.0,UGX,10.0
1287711,700.0,KHR,14.0
682390,600.0,KES,13.0
1105373,225.0,USD,12.0
810418,475.0,TZS,6.0
1233572,1850.0,TZS,12.0
1052612,1500.0,BOB,20.0
1234098,1275.0,TJS,26.0
694557,350.0,YER,28.0
1327125,150.0,PHP,11.0
1228922,250.0,PHP,8.0
1284877,1750.0,XOF,10.0
814904,175.0,NGN,14.0
1010127,125.0,PHP,8.0
1153368,225.0,PHP,10.0
1221549,225.0,TRY,8.0
1046277,325.0,PHP,11.0
665749,350.0,KES,11.0
1198032,200.0,KHR,8.0
1330860,175.0,SLL,14.0
1266008,2075.0,AMD,27.0
902758,275.0,KES,13.0
773855,1050.0,PEN,14.0
1035911,1250.0,SLL,8.0
988020,575.0,PHP,8.0
731333,450.0,COP,15.0
1106143,125.0,PHP,14.0
1027005,300.0,USD,14.0
762746,475.0,PHP,14.0
1184681,475.0,USD,18.0
1202774,650.0,TJS,20.0
821587,175.0,PHP,11.0
