id,country,region,borrower_genders
654733,Uganda,Kasese,male
737257,Colombia,El Carmen de Viboral,female
1195955,Ecuador,Montecristi,female
1191649,Vietnam,Thanh Hoá,female
745867,Kenya,Sindo,male
1069788,Colombia,TAME,male
988255,Philippines,"Larena - Cantabon, Siquijor",male
1222104,India,Trichy city,female
735717,Bolivia,El Alto,female
1074120,Vietnam,Mai Sơn - Sơn La,"female, female, female, female, female, female"
1226294,El Salvador,La Unión,female
919748,Philippines,Sogod Leyte,female
1043533,Sierra Leone,Freetown Central,"female, female, female, male, male"
940078,Philippines,"Bais, Negros Oriental",female
908313,Colombia,Momil,male
836201,Ecuador,Carmen,female
822614,Uganda,Fort Portal,"female, female, female, male, female, female, male, male, female, male, female, female, female, male, male, male, female, male, male"
695393,Kenya,Tiribe,female
1241496,Zimbabwe,Chitungwiza,"female, female"
731122,Benin,,"female, female, female"
886384,Colombia,Sincelejo,female
1179647,Turkey,,female
809129,Philippines,"Mcarthur, Leyte",female
1221926,Pakistan,Multan,female
979703,Cambodia,"Battambang province, Thmor Koul district","female, female"
727034,Guatemala,Villa Nueva,"female, female"
667831,Paraguay,PILAR,female
974111,Colombia,Yarumal,male
1277093,El Salvador,,female
897064,Peru,Huancayo,female
1048100,Philippines,"Bogo, Cebu",female
856884,Guatemala,Quiche,male
824217,Indonesia,Tangerang,female
1213795,Paraguay,San Lorenzo,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1065134,El Salvador,,male
947241,Philippines,"Minglanilla, Cebu",female
725844,Ecuador,Nabón,"female, female, female, male, female, female, female"
1303838,Philippines,"Numancia, Aklan",female
1007299,Philippines,"Pan-ay, Capiz",female
1053449,Tajikistan,Hamadoni,female
1196148,Palestine,Gaza City- Gaza Strip,male
1005105,Kenya,Webuye,"male, female, male, female, male, male, male, female, female, female, female"
807376,Paraguay,Mariano R. Alonso,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1285337,Philippines,"Naic, Cavite",male
663380,Kenya,Kisauni,female
1175882,Philippines,"Calbayog City, Samar",female
685868,Armenia,Noravan village,female
1107941,Ghana,Chorkor,"female, female, female, female"
832788,Tajikistan,Kanibadam,female
1035942,Peru,Lima Norte,"male, female, female, female, female, female"
1123218,Philippines,"Hinobaan, Negros Occidental",female
1263919,Pakistan,Sialkot,female
1219523,Peru,Yucay - Urubamba - Cusco,"female, female, female, female, female, female, female, female, male, female"
1312608,Nigeria,Kaduna,male
888662,Rwanda,,female
700366,India,"KHAIRA, BALANGIR, ODISHA","female, female, female, female, female, female, female, female, female, female"
954353,Indonesia,"Kupang, East Nusa Tenggara",female
663730,Philippines,"Pagadian - Balintawak, Aurora, Zamboanga Del Sur",female
1099015,Philippines,"Bago, Negros Occidental",female
756834,Peru,Buenos Aires - Morropon - Piura,female
689446,El Salvador,Ciudad El Triunfo,female
1227403,Philippines,"Maasin City, Leyte",female
818830,Philippines,"Ajuy, Iloilo",female
1054267,Philippines,"Pan-ay, Capiz",female
1048473,Colombia,Barranquilla,female
1059912,Lebanon,Aley,male
1064595,Vietnam,"Quang Trach, Quang Binh",female
990466,Zimbabwe,Guruve,female
1311718,Tajikistan,Vahdat,female
849492,Philippines,"Calatrava, Negros Occidental",female
814619,Philippines,Molave - Mahayag Zamboanga del Sur,female
1227971,Myanmar (Burma),Mahlaing,"male, male, male, male"
847427,India,"Panpose, Odisha",female
1316766,Pakistan,Lahore,female
868839,Kyrgyzstan,"Zhany-Dyikan village, Jalalabat region",female
1098425,Kenya,Nandi Hills,female
671548,Mongolia,Darkhan,male
718633,Honduras,Santa Barbara,female
872216,Samoa,Fusi Saoluafata,female
784786,Cambodia,Battambang,"female, female, female"
663566,Ecuador,Ventanas,female
1108031,Colombia,Sahagun,female
1185138,Philippines,Sogod Leyte,female
1012649,Peru,Cusco,male
788847,Nigeria,Kaduna,male
832301,Philippines,"Kalibo, Aklan",female
815801,Nigeria,Kaduna,male
1144383,Cambodia,Kampong Speu,"female, female, female, female, female"
908153,Colombia,Sahagun,male
1017662,Kenya,Kaloleni,female
1319766,Mozambique,Ponta D'Ouro,male
921146,Philippines,"Maasin City, Leyte",female
1009335,Kyrgyzstan,Toguz-Torouz district,female
1281436,Kenya,Chuka,male
944198,Philippines,"Cadiz, Negros Occidental",female
842638,Philippines,"Kalibo, Aklan",female
950144,Philippines,"Bien Unido, Bohol",female
1179071,Vietnam,Thanh Hoá,female
782885,Kenya,Tiribe,female
710669,Kenya,Ongata-Rongai,female
1033040,Bolivia,La Paz,female
704984,El Salvador,,male
730082,Zimbabwe,Kwekwe,female
824360,Philippines,"Concepcion, Iloilo",male
1210206,Egypt,Minia,male
908519,Indonesia,Tangerang,female
813692,El Salvador,,female
1222547,Philippines,"Marracuro, Enrile, Cagayan",female
824291,Philippines,"Hinigaran, Negros Occidental",female
804177,Philippines,"Minglanilla, Cebu",female
1311643,Pakistan,Lahore,female
1205255,Tajikistan,Gafurov,male
878192,El Salvador,Gotera,male
686901,Ecuador,Montecristi,female
786523,Uganda,Mbarara,female
1244723,Tajikistan,Dushanbe,female
691923,The Democratic Republic of the Congo,"Bukavu, Sud Kivu Provice","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1174908,Philippines,"Concepcion, Iloilo",female
1019261,Kenya,Mwambalazi,female
1230074,Liberia,Sinkor,female
718047,Peru,Vitarte,female
1152501,Philippines,"Victorias, Negros Occidental",female
665770,Mozambique,Ponta D'Ouro,female
1072791,Nicaragua,Matagalpa,male
983602,Kenya,Ngara,male
655607,Tajikistan,Kanibadam,female
953268,Cambodia,"Kampong Cham province, Cheung Prey district","female, female"
1066577,Lebanon,Nabatieh,male
1154061,Peru,Canchaque-Piura,female
812762,Philippines,"San Carlos, Negros Occidental",female
700585,Indonesia,Cirebon,male
813946,India,"Redhakhol, Odisha","female, female, female, female, female, female, female, female, female, female, female, female"
1121214,Philippines,"Ugad, Tumauini, Isabela",female
1184878,Paraguay,Santaní,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
932760,Philippines,"Calamba, Misamis Occidental",male
1069309,Philippines,"Kabankalan, Negros Occidental",female
1137009,Tajikistan,Khistevarz,female
1209003,India,Burdwan,female
741454,Honduras,Santa Rosa de Copan,female
815910,Honduras,Intibuca,female
1316452,Kosovo,,female
1238994,Peru,La Bermeja-Tabaconas,female
1028714,Kenya,Teso,"female, male, male, male, female, male, male, female, male, male, female"
847412,Mali,Koutiala,"female, female, female, female, female, female"
884341,Philippines,"Tacloban City, Leyte",female
838954,Philippines,"Escalante, Negros Occidental",female
1255599,Philippines,"Ozamis, City, Misamis Occidental",female
1166046,Nigeria,Kaduna,female
737515,Philippines,"Ramos, Aglipay, Quirino",female
1242830,Samoa,Fasitoo Tai,female
892765,Philippines,"Tudela - Tudela ,Misamis Occidental",female
1215408,Nicaragua,Granada,female
1308400,Cameroon,,male
677766,Bolivia,El Alto,male
936254,Kenya,Tala;Kangundo,female
1065054,Peru,Cusco,female
931772,Kenya,Kapsowar,female
1085806,Kenya,,female
1012282,Philippines,"Escalante, Negros Occidental",female
1295516,Uganda,Rubaga Road,male
1132156,Rwanda,Kamonyi,"male, male"
896460,Peru,Huarochiri,"female, female, female, female, female"
1016269,Solomon Islands,Honiara,female
1049541,Philippines,"Bogo, Cebu",female
854504,Jordan,Irbid,male
979321,Senegal,,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1031586,Zimbabwe,Chitungwiza,"female, female, female, female"
1261096,Philippines,"Himamaylan, Negros Occidental",female
1299428,Bolivia,La Paz,male
1196791,Tajikistan,Bohtar,female
1010745,Cambodia,"Kampong Cham province, Cheung Prey district","female, female, female, female"
1008331,Panama,Chiriquí,male
1271150,Philippines,"Bien Unido, Bohol",female
1025880,Pakistan,Samundri,female
938599,Mozambique,"Boane, Maputo",female
1085247,Kenya,,female
1281958,Haiti,Carrefour,female
933845,Jordan,Irbid,male
698160,Philippines,"Silang, Cavite",male
1255565,Pakistan,Lahore,female
674979,Kenya,Tiribe,female
757582,El Salvador,,female
1249122,Pakistan,Multan,female
898486,Timor-Leste,Atsabe,female
785813,Indonesia,Serang,male
931551,Philippines,"Liloan, Cebu",female
671928,Pakistan,Faisalabad,female
1083738,Kenya,,female
847063,Philippines,"Maasin City, Leyte",female
1229217,Rwanda,,"female, female, male, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1044756,Philippines,"Quezon, Palawan",female
949108,Philippines,"Taytay, Palawan",female
1155411,Philippines,"Isabela, Negros Occidental",female
940229,United States,"San Marcos, CA",female
741969,Cambodia,"Kampong Cham province, Tbaung Khmum district","female, female"
1145863,Philippines,"Tacloban City, Leyte",female
1011425,Philippines,"Roxas City, Capiz",female
796201,Kenya,Nandi Hills,male
1115530,Lebanon,Ain Al Helwi,female
1080487,Kenya,,female
859022,Ghana,Chorkor,female
949804,El Salvador,,male
899320,Philippines,"San Carlos, Negros Occidental",female
884333,Philippines,"Tacloban City, Leyte",female
1001531,Kosovo,,female
925717,Lebanon,Beirut,"female, female, female"
907215,Cambodia,"Kratie Province, Prey Prorsorb District",female
842240,Kenya,Kibwezi,female
661142,Peru,Huarochiri,female
859537,Kyrgyzstan,"Nookat district, Osh region",female
1306902,Rwanda,,"female, female, female, female, male, female, female, female, female, female, male, female, female, female, female, female, female, female, female, male, female, female"
922623,Burkina Faso,Bobo Dioulasso,"female, female, female, female"
1104059,The Democratic Republic of the Congo,UVIRA,"male, female"
858610,El Salvador,Usulután,female
1131990,Pakistan,Gujranwala,female
977190,El Salvador,,female
1274955,Lesotho,Malefiloane B. Buthe,"female, female, male, female, female, female, female"
788357,Kyrgyzstan,Zhol-Kolot village,female
919176,Philippines,"Liloy, Zamboanga del Norte",male
666492,Peru,Pucará - Jaén - Cajamarca,female
1182364,Jordan,Marka,"male, female"
925259,El Salvador,,male
1330736,Kenya,Maua,female
668390,Kenya,Kisii,female
892008,Kenya,Kisii,female
1194812,Samoa,Nuu,female
833740,Ecuador,San Gabriel,male
665082,Uganda,Kagadi,female
1235610,Cambodia,Kandal,"female, female, female"
1043427,Bolivia,La Paz,female
752834,Vietnam,Thanh Hoá,"female, female, female, female, female, female"
784152,Philippines,"Tanjay, Negros Oriental",female
855555,Philippines,"Tanjay, Negros Oriental",female
967672,Philippines,"Bacolod City, Negros Occidental",female
911164,Pakistan,Lahore,female
798805,Peru,Pucará - Jaén - Cajamarca,female
704735,Zimbabwe,Masvingo,male
762752,Cambodia,Phnom Penh,female
913782,Nicaragua,Boaco,female
966918,Philippines,"Maasin City, Leyte",female
692050,The Democratic Republic of the Congo,"Goma, North Kivu province","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
857711,The Democratic Republic of the Congo,IDJWI,"male, female"
1194320,Pakistan,Multan,female
748230,Uganda,Kisekende,female
1104908,Philippines,"Concepcion, Iloilo",female
855803,Cambodia,"Kampong Cham Province,Memot district","male, male"
736490,Cambodia,"Siem Reap Province, Srey Snom district",female
866510,Timor-Leste,Dili,female
660594,Peru,Huaycan,"female, female, male, male, male, male"
1077534,Haiti,Bon Repos,female
699228,Philippines,"Toledo, Cebu",female
992515,Bolivia,Santa Cruz,female
1082311,Kenya,,female
1063860,Philippines,"Calatrava, Negros Occidental",female
692277,Kenya,Muranga,female
959111,Kenya,Msambweni,female
834409,Philippines,"Cadiz, Negros Occidental",female
815141,El Salvador,,female
999812,El Salvador,,female
877800,Philippines,"Roxas City, Capiz",female
925229,El Salvador,,female
845514,Indonesia,Bogor Selatan,female
735079,Honduras,Intibuca,female
1317619,Nicaragua,Managua,female
881690,Peru,Cusco,"female, female, female, female, female, male, male, female"
960417,Kenya,Embu,female
1117025,Pakistan,Gujranwala,female
1159047,Senegal,,"female, female, female, female, female, female, female"
958757,Nigeria,Kaduna,male
677629,Iraq,,male
815430,Philippines,"Concepcion, Iloilo",female
1019050,Bolivia,Tarija,female
718343,Philippines,"Jimenez, Misamis  Occidental",male
1065506,Tajikistan,Shahristan,female
805235,Nigeria,Kaduna,male
1183732,Guatemala,"Tecpan Guatemala,Chimaltenango","female, male"
842766,Kenya,Likoni,female
1248664,India,Rayagada,female
1287119,Philippines,"Narra, Palawan",female
1196008,United States,,male
1050435,Mexico,"Calakmul, Campeche",male
1162594,Philippines,"Calbayog City, Samar",female
1262647,Senegal,,"female, female, female, female, female, female, female"
856354,Samoa,Faatoia,female
876317,Philippines,Plaridel Misamis Occicental,female
1137902,Philippines,"Concepcion, Iloilo",female
769727,Cambodia,"Kampong Cham province, Cheung Prey district","female, female, female, female"
969007,Pakistan,Rawalpindi,female
1157476,Philippines,"Pilar, Bohol",female
1271198,Cambodia,Preah Vihear,"male, female, male"
1016516,Philippines,"Camanga Tukuran, Zamboanga Del Sur",female
1335992,Bolivia,La Paz,female
815699,Kenya,Nairobi Central,male
1097694,Philippines,"Sagay, Negros Occidental",female
1141952,Peru,Los Lirios-Namballe,male
1313817,El Salvador,Ciudad El Triunfo,female
1149011,Guatemala,Solola,female
852633,Ecuador,San Lorenzo,"female, female, male, male, male, male, female, male, female"
1238013,Togo,Adidogomé,female
1319442,Kenya,Maua,female
1248961,Philippines,"Catbalogan, Samar",female
700639,Kosovo,,male
923486,Philippines,"Taytay, Palawan",female
1230526,Cambodia,Kampong Cham Province,"female, male, female, female"
1107888,Palestine,Gaza City- Gaza Strip,female
1133417,Bolivia,El Alto,male
1030970,El Salvador,,female
1274689,Philippines,"Bago, Negros Occidental",female
1233538,Indonesia,Lampung,"male, male, male, male"
1144529,Kosovo,,male
700810,El Salvador,Gotera,female
1002622,Guatemala,"Patulul, Suchitepequez","female, female, female, female, female, female, female, female, female, female"
1095556,Kenya,Narok,female
